6.4450 	WARNING 	Monitor specification not found. Creating a temporary one...
20.7348 	EXP 	number_reminder: autoDraw = False
20.7348 	EXP 	letter_reminder: autoDraw = False
20.7348 	EXP 	NL_Pair: pos = array([ 0.3 , -0.25])
20.7348 	EXP 	NL_Pair: text = '6K'
20.7348 	EXP 	number_reminder: text = ' '
20.7348 	EXP 	letter_reminder: text = 'D = Consonant        K = Vowel'
20.7348 	EXP 	NL_Pair: autoDraw = True
20.7348 	EXP 	number_reminder: autoDraw = True
20.7348 	EXP 	letter_reminder: autoDraw = True
20.8394 	EXP 	New trial (rep=0, index=24): OrderedDict([('pair', '3A'), ('allowed', 'dk'), ('correct', 'k'), ('state', 'BottomLeft'), ('position', [-0.3, -0.25]), ('num_reminder', ' '), ('lett_reminder', 'D = Consonant        K = Vowel')])
20.8470 	DATA 	Keypress: j
20.8514 	EXP 	NL_Pair: autoDraw = False
20.8514 	EXP 	number_reminder: autoDraw = False
20.8514 	EXP 	letter_reminder: autoDraw = False
20.8514 	EXP 	NL_Pair: pos = array([-0.3 , -0.25])
20.8514 	EXP 	NL_Pair: text = '3A'
20.8514 	EXP 	number_reminder: text = ' '
20.8514 	EXP 	letter_reminder: text = 'D = Consonant        K = Vowel'
20.8514 	EXP 	NL_Pair: autoDraw = True
20.8514 	EXP 	number_reminder: autoDraw = True
20.8514 	EXP 	letter_reminder: autoDraw = True
20.9394 	EXP 	New trial (rep=0, index=25): OrderedDict([('pair', '6G'), ('allowed', 'dk'), ('correct', 'd'), ('state', 'BottomRight'), ('position', [0.3, -0.25]), ('num_reminder', ' '), ('lett_reminder', 'D = Consonant        K = Vowel')])
20.9469 	DATA 	Keypress: f
20.9512 	EXP 	NL_Pair: autoDraw = False
20.9512 	EXP 	number_reminder: autoDraw = False
20.9512 	EXP 	letter_reminder: autoDraw = False
20.9512 	EXP 	NL_Pair: pos = array([ 0.3 , -0.25])
20.9512 	EXP 	NL_Pair: text = '6G'
20.9512 	EXP 	number_reminder: text = ' '
20.9512 	EXP 	letter_reminder: text = 'D = Consonant        K = Vowel'
20.9512 	EXP 	NL_Pair: autoDraw = True
20.9512 	EXP 	number_reminder: autoDraw = True
20.9512 	EXP 	letter_reminder: autoDraw = True
21.0574 	DATA 	Keypress: j
21.0725 	EXP 	New trial (rep=0, index=26): OrderedDict([('pair', '7G'), ('allowed', 'dk'), ('correct', 'd'), ('state', 'BottomLeft'), ('position', [-0.3, -0.25]), ('num_reminder', ' '), ('lett_reminder', 'D = Consonant        K = Vowel')])
21.0850 	EXP 	NL_Pair: autoDraw = False
21.0850 	EXP 	number_reminder: autoDraw = False
21.0850 	EXP 	letter_reminder: autoDraw = False
21.0850 	EXP 	NL_Pair: pos = array([-0.3 , -0.25])
21.0850 	EXP 	NL_Pair: text = '7G'
21.0850 	EXP 	number_reminder: text = ' '
21.0850 	EXP 	letter_reminder: text = 'D = Consonant        K = Vowel'
21.0850 	EXP 	NL_Pair: autoDraw = True
21.0850 	EXP 	number_reminder: autoDraw = True
21.0850 	EXP 	letter_reminder: autoDraw = True
21.1728 	EXP 	New trial (rep=0, index=27): OrderedDict([('pair', '2I'), ('allowed', 'dk'), ('correct', 'k'), ('state', 'BottomRight'), ('position', [0.3, -0.25]), ('num_reminder', ' '), ('lett_reminder', 'D = Consonant        K = Vowel')])
21.1804 	DATA 	Keypress: f
21.1847 	EXP 	NL_Pair: autoDraw = False
21.1847 	EXP 	number_reminder: autoDraw = False
21.1847 	EXP 	letter_reminder: autoDraw = False
21.1847 	EXP 	NL_Pair: pos = array([ 0.3 , -0.25])
21.1847 	EXP 	NL_Pair: text = '2I'
21.1847 	EXP 	number_reminder: text = ' '
21.1847 	EXP 	letter_reminder: text = 'D = Consonant        K = Vowel'
21.1847 	EXP 	NL_Pair: autoDraw = True
21.1847 	EXP 	number_reminder: autoDraw = True
21.1847 	EXP 	letter_reminder: autoDraw = True
21.2893 	EXP 	New trial (rep=0, index=28): OrderedDict([('pair', '5I'), ('allowed', 'dk'), ('correct', 'k'), ('state', 'BottomLeft'), ('position', [-0.3, -0.25]), ('num_reminder', ' '), ('lett_reminder', 'D = Consonant        K = Vowel')])
21.2968 	DATA 	Keypress: j
21.3016 	EXP 	NL_Pair: autoDraw = False
21.3016 	EXP 	number_reminder: autoDraw = False
21.3016 	EXP 	letter_reminder: autoDraw = False
21.3016 	EXP 	NL_Pair: pos = array([-0.3 , -0.25])
21.3016 	EXP 	NL_Pair: text = '5I'
21.3016 	EXP 	number_reminder: text = ' '
21.3016 	EXP 	letter_reminder: text = 'D = Consonant        K = Vowel'
21.3016 	EXP 	NL_Pair: autoDraw = True
21.3016 	EXP 	number_reminder: autoDraw = True
21.3016 	EXP 	letter_reminder: autoDraw = True
21.3890 	EXP 	New trial (rep=0, index=29): OrderedDict([('pair', '4R'), ('allowed', 'dk'), ('correct', 'd'), ('state', 'BottomRight'), ('position', [0.3, -0.25]), ('num_reminder', ' '), ('lett_reminder', 'D = Consonant        K = Vowel')])
21.3976 	DATA 	Keypress: f
21.4012 	EXP 	NL_Pair: autoDraw = False
21.4012 	EXP 	number_reminder: autoDraw = False
21.4012 	EXP 	letter_reminder: autoDraw = False
21.4012 	EXP 	NL_Pair: pos = array([ 0.3 , -0.25])
21.4012 	EXP 	NL_Pair: text = '4R'
21.4012 	EXP 	number_reminder: text = ' '
21.4012 	EXP 	letter_reminder: text = 'D = Consonant        K = Vowel'
21.4012 	EXP 	NL_Pair: autoDraw = True
21.4012 	EXP 	number_reminder: autoDraw = True
21.4012 	EXP 	letter_reminder: autoDraw = True
21.5063 	DATA 	Keypress: j
21.5227 	EXP 	New trial (rep=0, index=30): OrderedDict([('pair', '8U'), ('allowed', 'dk'), ('correct', 'k'), ('state', 'BottomLeft'), ('position', [-0.3, -0.25]), ('num_reminder', ' '), ('lett_reminder', 'D = Consonant        K = Vowel')])
21.5348 	EXP 	NL_Pair: autoDraw = False
21.5348 	EXP 	number_reminder: autoDraw = False
21.5348 	EXP 	letter_reminder: autoDraw = False
21.5348 	EXP 	NL_Pair: pos = array([-0.3 , -0.25])
21.5348 	EXP 	NL_Pair: text = '8U'
21.5348 	EXP 	number_reminder: text = ' '
21.5348 	EXP 	letter_reminder: text = 'D = Consonant        K = Vowel'
21.5348 	EXP 	NL_Pair: autoDraw = True
21.5348 	EXP 	number_reminder: autoDraw = True
21.5348 	EXP 	letter_reminder: autoDraw = True
21.6222 	EXP 	New trial (rep=0, index=31): OrderedDict([('pair', '5A'), ('allowed', 'dk'), ('correct', 'k'), ('state', 'BottomRight'), ('position', [0.3, -0.25]), ('num_reminder', ' '), ('lett_reminder', 'D = Consonant        K = Vowel')])
21.6299 	DATA 	Keypress: f
21.6349 	EXP 	NL_Pair: autoDraw = False
21.6349 	EXP 	number_reminder: autoDraw = False
21.6349 	EXP 	letter_reminder: autoDraw = False
21.6349 	EXP 	NL_Pair: pos = array([ 0.3 , -0.25])
21.6349 	EXP 	NL_Pair: text = '5A'
21.6349 	EXP 	number_reminder: text = ' '
21.6349 	EXP 	letter_reminder: text = 'D = Consonant        K = Vowel'
21.6349 	EXP 	NL_Pair: autoDraw = True
21.6349 	EXP 	number_reminder: autoDraw = True
21.6349 	EXP 	letter_reminder: autoDraw = True
21.7813 	DATA 	Keypress: j
21.8012 	EXP 	NL_Pair: autoDraw = False
21.8012 	EXP 	number_reminder: autoDraw = False
21.8012 	EXP 	letter_reminder: autoDraw = False
21.8012 	EXP 	fdbk_txt: text = 'Good work! \n\nIn this third and final block, number-letter pairs will appear on the top and bottom halves of the screen. '
21.8012 	EXP 	fdbk_txt: autoDraw = True
21.8012 	EXP 	fdbk_cont: autoDraw = True
21.8730 	DATA 	Keypress: f
21.9901 	DATA 	Keypress: j
22.6574 	DATA 	Keypress: space
22.6724 	EXP 	New trial (rep=0, index=2): OrderedDict([('block', 3), ('cond_file', 'NLT_Block_3.xlsx'), ('ready_msg', 'If the pair appears in the top half…\n        Decide if the number is odd or even.\n\nIf the pair appears in the bottom half…\n        Decide if the letter is a consonant or a vowel. \n\nRespond by pressing \n        F if the number is odd\n        D if the letter is a consonant \n        J if the number is even\n        K if the letter is a vowel'), ('fdbk_msg', 'Good work! \n\nYou’ve finished this task.')])
22.8012 	EXP 	fdbk_txt: autoDraw = False
22.8012 	EXP 	fdbk_cont: autoDraw = False
22.8012 	EXP 	rdy_txt: text = 'If the pair appears in the top half…\n        Decide if the number is odd or even.\n\nIf the pair appears in the bottom half…\n        Decide if the letter is a consonant or a vowel. \n\nRespond by pressing \n        F if the number is odd\n        D if the letter is a consonant \n        J if the number is even\n        K if the letter is a vowel'
22.8012 	EXP 	rdy_txt: autoDraw = True
22.8012 	EXP 	rdy_cont: autoDraw = True
24.0721 	DATA 	Keypress: space
24.1057 	EXP 	Imported NLT_Block_3.xlsx as conditions, 128 conditions, 7 params
24.1062 	EXP 	Created sequence: sequential, trialTypes=128, nReps=1, seed=None
24.1065 	EXP 	New trial (rep=0, index=0): OrderedDict([('pair', '2G'), ('allowed', 'fjdk'), ('correct', 'j'), ('state', 'TopLeft'), ('position', [-0.3, 0.25]), ('num_reminder', 'F = Odd        J = Even'), ('lett_reminder', 'D = Consonant        K = Vowel')])
24.1348 	EXP 	rdy_txt: autoDraw = False
24.1348 	EXP 	rdy_cont: autoDraw = False
24.1348 	EXP 	NL_Pair: pos = array([-0.3 ,  0.25])
24.1348 	EXP 	NL_Pair: text = '2G'
24.1348 	EXP 	number_reminder: text = 'F = Odd        J = Even'
24.1348 	EXP 	letter_reminder: text = 'D = Consonant        K = Vowel'
24.1348 	EXP 	NL_Pair: autoDraw = True
24.1348 	EXP 	number_reminder: autoDraw = True
24.1348 	EXP 	letter_reminder: autoDraw = True
24.7393 	EXP 	New trial (rep=0, index=1): OrderedDict([('pair', '5I'), ('allowed', 'fjdk'), ('correct', 'f'), ('state', 'TopRight'), ('position', [0.3, 0.25]), ('num_reminder', 'F = Odd        J = Even'), ('lett_reminder', 'D = Consonant        K = Vowel')])
24.7468 	DATA 	Keypress: f
24.7510 	EXP 	NL_Pair: autoDraw = False
24.7510 	EXP 	number_reminder: autoDraw = False
24.7510 	EXP 	letter_reminder: autoDraw = False
24.7510 	EXP 	NL_Pair: pos = array([0.3 , 0.25])
24.7510 	EXP 	NL_Pair: text = '5I'
24.7510 	EXP 	number_reminder: text = 'F = Odd        J = Even'
24.7510 	EXP 	letter_reminder: text = 'D = Consonant        K = Vowel'
24.7510 	EXP 	NL_Pair: autoDraw = True
24.7510 	EXP 	number_reminder: autoDraw = True
24.7510 	EXP 	letter_reminder: autoDraw = True
24.9385 	EXP 	New trial (rep=0, index=2): OrderedDict([('pair', '2K'), ('allowed', 'fjdk'), ('correct', 'd'), ('state', 'BottomRight'), ('position', [0.3, -0.25]), ('num_reminder', 'F = Odd        J = Even'), ('lett_reminder', 'D = Consonant        K = Vowel')])
24.9462 	DATA 	Keypress: j
24.9511 	EXP 	NL_Pair: autoDraw = False
24.9511 	EXP 	number_reminder: autoDraw = False
24.9511 	EXP 	letter_reminder: autoDraw = False
24.9511 	EXP 	NL_Pair: pos = array([ 0.3 , -0.25])
24.9511 	EXP 	NL_Pair: text = '2K'
24.9511 	EXP 	number_reminder: text = 'F = Odd        J = Even'
24.9511 	EXP 	letter_reminder: text = 'D = Consonant        K = Vowel'
24.9511 	EXP 	NL_Pair: autoDraw = True
24.9511 	EXP 	number_reminder: autoDraw = True
24.9511 	EXP 	letter_reminder: autoDraw = True
25.1389 	DATA 	Keypress: f
25.1549 	EXP 	New trial (rep=0, index=3): OrderedDict([('pair', '7A'), ('allowed', 'fjdk'), ('correct', 'k'), ('state', 'BottomLeft'), ('position', [-0.3, -0.25]), ('num_reminder', 'F = Odd        J = Even'), ('lett_reminder', 'D = Consonant        K = Vowel')])
25.1675 	EXP 	NL_Pair: autoDraw = False
25.1675 	EXP 	number_reminder: autoDraw = False
25.1675 	EXP 	letter_reminder: autoDraw = False
25.1675 	EXP 	NL_Pair: pos = array([-0.3 , -0.25])
25.1675 	EXP 	NL_Pair: text = '7A'
25.1675 	EXP 	number_reminder: text = 'F = Odd        J = Even'
25.1675 	EXP 	letter_reminder: text = 'D = Consonant        K = Vowel'
25.1675 	EXP 	NL_Pair: autoDraw = True
25.1675 	EXP 	number_reminder: autoDraw = True
25.1675 	EXP 	letter_reminder: autoDraw = True
25.3713 	EXP 	New trial (rep=0, index=4): OrderedDict([('pair', '1E'), ('allowed', 'fjdk'), ('correct', 'f'), ('state', 'TopLeft'), ('position', [-0.3, 0.25]), ('num_reminder', 'F = Odd        J = Even'), ('lett_reminder', 'D = Consonant        K = Vowel')])
25.4140 	DATA 	Keypress: j
25.4175 	EXP 	NL_Pair: autoDraw = False
25.4175 	EXP 	number_reminder: autoDraw = False
25.4175 	EXP 	letter_reminder: autoDraw = False
25.4175 	EXP 	NL_Pair: pos = array([-0.3 ,  0.25])
25.4175 	EXP 	NL_Pair: text = '1E'
25.4175 	EXP 	number_reminder: text = 'F = Odd        J = Even'
25.4175 	EXP 	letter_reminder: text = 'D = Consonant        K = Vowel'
25.4175 	EXP 	NL_Pair: autoDraw = True
25.4175 	EXP 	number_reminder: autoDraw = True
25.4175 	EXP 	letter_reminder: autoDraw = True
25.6054 	EXP 	New trial (rep=0, index=5): OrderedDict([('pair', '6R'), ('allowed', 'fjdk'), ('correct', 'j'), ('state', 'TopRight'), ('position', [0.3, 0.25]), ('num_reminder', 'F = Odd        J = Even'), ('lett_reminder', 'D = Consonant        K = Vowel')])
25.6130 	DATA 	Keypress: f
25.6178 	EXP 	NL_Pair: autoDraw = False
25.6178 	EXP 	number_reminder: autoDraw = False
25.6178 	EXP 	letter_reminder: autoDraw = False
25.6178 	EXP 	NL_Pair: pos = array([0.3 , 0.25])
25.6178 	EXP 	NL_Pair: text = '6R'
25.6178 	EXP 	number_reminder: text = 'F = Odd        J = Even'
25.6178 	EXP 	letter_reminder: text = 'D = Consonant        K = Vowel'
25.6178 	EXP 	NL_Pair: autoDraw = True
25.6178 	EXP 	number_reminder: autoDraw = True
25.6178 	EXP 	letter_reminder: autoDraw = True
25.7719 	EXP 	New trial (rep=0, index=6): OrderedDict([('pair', '9I'), ('allowed', 'fjdk'), ('correct', 'k'), ('state', 'BottomRight'), ('position', [0.3, -0.25]), ('num_reminder', 'F = Odd        J = Even'), ('lett_reminder', 'D = Consonant        K = Vowel')])
25.7796 	DATA 	Keypress: j
25.7844 	EXP 	NL_Pair: autoDraw = False
25.7844 	EXP 	number_reminder: autoDraw = False
25.7844 	EXP 	letter_reminder: autoDraw = False
25.7844 	EXP 	NL_Pair: pos = array([ 0.3 , -0.25])
25.7844 	EXP 	NL_Pair: text = '9I'
25.7844 	EXP 	number_reminder: text = 'F = Odd        J = Even'
25.7844 	EXP 	letter_reminder: text = 'D = Consonant        K = Vowel'
25.7844 	EXP 	NL_Pair: autoDraw = True
25.7844 	EXP 	number_reminder: autoDraw = True
25.7844 	EXP 	letter_reminder: autoDraw = True
25.9226 	EXP 	New trial (rep=0, index=7): OrderedDict([('pair', '6M'), ('allowed', 'fjdk'), ('correct', 'd'), ('state', 'BottomLeft'), ('position', [-0.3, -0.25]), ('num_reminder', 'F = Odd        J = Even'), ('lett_reminder', 'D = Consonant        K = Vowel')])
25.9304 	DATA 	Keypress: f
25.9346 	EXP 	NL_Pair: autoDraw = False
25.9346 	EXP 	number_reminder: autoDraw = False
25.9346 	EXP 	letter_reminder: autoDraw = False
25.9346 	EXP 	NL_Pair: pos = array([-0.3 , -0.25])
25.9346 	EXP 	NL_Pair: text = '6M'
25.9346 	EXP 	number_reminder: text = 'F = Odd        J = Even'
25.9346 	EXP 	letter_reminder: text = 'D = Consonant        K = Vowel'
25.9346 	EXP 	NL_Pair: autoDraw = True
25.9346 	EXP 	number_reminder: autoDraw = True
25.9346 	EXP 	letter_reminder: autoDraw = True
26.0729 	EXP 	New trial (rep=0, index=8): OrderedDict([('pair', '1R'), ('allowed', 'fjdk'), ('correct', 'f'), ('state', 'TopLeft'), ('position', [-0.3, 0.25]), ('num_reminder', 'F = Odd        J = Even'), ('lett_reminder', 'D = Consonant        K = Vowel')])
26.0806 	DATA 	Keypress: j
26.0846 	EXP 	NL_Pair: autoDraw = False
26.0846 	EXP 	number_reminder: autoDraw = False
26.0846 	EXP 	letter_reminder: autoDraw = False
26.0846 	EXP 	NL_Pair: pos = array([-0.3 ,  0.25])
26.0846 	EXP 	NL_Pair: text = '1R'
26.0846 	EXP 	number_reminder: text = 'F = Odd        J = Even'
26.0846 	EXP 	letter_reminder: text = 'D = Consonant        K = Vowel'
26.0846 	EXP 	NL_Pair: autoDraw = True
26.0846 	EXP 	number_reminder: autoDraw = True
26.0846 	EXP 	letter_reminder: autoDraw = True
26.3562 	EXP 	New trial (rep=0, index=9): OrderedDict([('pair', '9E'), ('allowed', 'fjdk'), ('correct', 'f'), ('state', 'TopRight'), ('position', [0.3, 0.25]), ('num_reminder', 'F = Odd        J = Even'), ('lett_reminder', 'D = Consonant        K = Vowel')])
26.3640 	DATA 	Keypress: f
26.3681 	EXP 	NL_Pair: autoDraw = False
26.3681 	EXP 	number_reminder: autoDraw = False
26.3681 	EXP 	letter_reminder: autoDraw = False
26.3681 	EXP 	NL_Pair: pos = array([0.3 , 0.25])
26.3681 	EXP 	NL_Pair: text = '9E'
26.3681 	EXP 	number_reminder: text = 'F = Odd        J = Even'
26.3681 	EXP 	letter_reminder: text = 'D = Consonant        K = Vowel'
26.3681 	EXP 	NL_Pair: autoDraw = True
26.3681 	EXP 	number_reminder: autoDraw = True
26.3681 	EXP 	letter_reminder: autoDraw = True
26.5221 	EXP 	New trial (rep=0, index=10): OrderedDict([('pair', '7K'), ('allowed', 'fjdk'), ('correct', 'd'), ('state', 'BottomRight'), ('position', [0.3, -0.25]), ('num_reminder', 'F = Odd        J = Even'), ('lett_reminder', 'D = Consonant        K = Vowel')])
26.5300 	DATA 	Keypress: j
26.5346 	EXP 	NL_Pair: autoDraw = False
26.5346 	EXP 	number_reminder: autoDraw = False
26.5346 	EXP 	letter_reminder: autoDraw = False
26.5346 	EXP 	NL_Pair: pos = array([ 0.3 , -0.25])
26.5346 	EXP 	NL_Pair: text = '7K'
26.5346 	EXP 	number_reminder: text = 'F = Odd        J = Even'
26.5346 	EXP 	letter_reminder: text = 'D = Consonant        K = Vowel'
26.5346 	EXP 	NL_Pair: autoDraw = True
26.5346 	EXP 	number_reminder: autoDraw = True
26.5346 	EXP 	letter_reminder: autoDraw = True
26.7060 	EXP 	New trial (rep=0, index=11): OrderedDict([('pair', '8M'), ('allowed', 'fjdk'), ('correct', 'd'), ('state', 'BottomLeft'), ('position', [-0.3, -0.25]), ('num_reminder', 'F = Odd        J = Even'), ('lett_reminder', 'D = Consonant        K = Vowel')])
26.7137 	DATA 	Keypress: f
26.7179 	EXP 	NL_Pair: autoDraw = False
26.7179 	EXP 	number_reminder: autoDraw = False
26.7179 	EXP 	letter_reminder: autoDraw = False
26.7179 	EXP 	NL_Pair: pos = array([-0.3 , -0.25])
26.7179 	EXP 	NL_Pair: text = '8M'
26.7179 	EXP 	number_reminder: text = 'F = Odd        J = Even'
26.7179 	EXP 	letter_reminder: text = 'D = Consonant        K = Vowel'
26.7179 	EXP 	NL_Pair: autoDraw = True
26.7179 	EXP 	number_reminder: autoDraw = True
26.7179 	EXP 	letter_reminder: autoDraw = True
26.8564 	DATA 	Keypress: j
26.8726 	EXP 	New trial (rep=0, index=12): OrderedDict([('pair', '8K'), ('allowed', 'fjdk'), ('correct', 'j'), ('state', 'TopLeft'), ('position', [-0.3, 0.25]), ('num_reminder', 'F = Odd        J = Even'), ('lett_reminder', 'D = Consonant        K = Vowel')])
26.8845 	EXP 	NL_Pair: autoDraw = False
26.8845 	EXP 	number_reminder: autoDraw = False
26.8845 	EXP 	letter_reminder: autoDraw = False
26.8845 	EXP 	NL_Pair: pos = array([-0.3 ,  0.25])
26.8845 	EXP 	NL_Pair: text = '8K'
26.8845 	EXP 	number_reminder: text = 'F = Odd        J = Even'
26.8845 	EXP 	letter_reminder: text = 'D = Consonant        K = Vowel'
26.8845 	EXP 	NL_Pair: autoDraw = True
26.8845 	EXP 	number_reminder: autoDraw = True
26.8845 	EXP 	letter_reminder: autoDraw = True
26.9557 	EXP 	New trial (rep=0, index=13): OrderedDict([('pair', '5G'), ('allowed', 'fjdk'), ('correct', 'f'), ('state', 'TopRight'), ('position', [0.3, 0.25]), ('num_reminder', 'F = Odd        J = Even'), ('lett_reminder', 'D = Consonant        K = Vowel')])
26.9635 	DATA 	Keypress: f
26.9678 	EXP 	NL_Pair: autoDraw = False
26.9678 	EXP 	number_reminder: autoDraw = False
26.9678 	EXP 	letter_reminder: autoDraw = False
26.9678 	EXP 	NL_Pair: pos = array([0.3 , 0.25])
26.9678 	EXP 	NL_Pair: text = '5G'
26.9678 	EXP 	number_reminder: text = 'F = Odd        J = Even'
26.9678 	EXP 	letter_reminder: text = 'D = Consonant        K = Vowel'
26.9678 	EXP 	NL_Pair: autoDraw = True
26.9678 	EXP 	number_reminder: autoDraw = True
26.9678 	EXP 	letter_reminder: autoDraw = True
27.1392 	EXP 	New trial (rep=0, index=14): OrderedDict([('pair', '9U'), ('allowed', 'fjdk'), ('correct', 'k'), ('state', 'BottomRight'), ('position', [0.3, -0.25]), ('num_reminder', 'F = Odd        J = Even'), ('lett_reminder', 'D = Consonant        K = Vowel')])
27.1470 	DATA 	Keypress: f
27.1512 	EXP 	NL_Pair: autoDraw = False
27.1512 	EXP 	number_reminder: autoDraw = False
27.1512 	EXP 	letter_reminder: autoDraw = False
27.1512 	EXP 	NL_Pair: pos = array([ 0.3 , -0.25])
27.1512 	EXP 	NL_Pair: text = '9U'
27.1512 	EXP 	number_reminder: text = 'F = Odd        J = Even'
27.1512 	EXP 	letter_reminder: text = 'D = Consonant        K = Vowel'
27.1512 	EXP 	NL_Pair: autoDraw = True
27.1512 	EXP 	number_reminder: autoDraw = True
27.1512 	EXP 	letter_reminder: autoDraw = True
27.1724 	EXP 	New trial (rep=0, index=15): OrderedDict([('pair', '1G'), ('allowed', 'fjdk'), ('correct', 'd'), ('state', 'BottomLeft'), ('position', [-0.3, -0.25]), ('num_reminder', 'F = Odd        J = Even'), ('lett_reminder', 'D = Consonant        K = Vowel')])
27.1802 	DATA 	Keypress: j
27.1844 	EXP 	NL_Pair: autoDraw = False
27.1844 	EXP 	number_reminder: autoDraw = False
27.1844 	EXP 	letter_reminder: autoDraw = False
27.1844 	EXP 	NL_Pair: pos = array([-0.3 , -0.25])
27.1844 	EXP 	NL_Pair: text = '1G'
27.1844 	EXP 	number_reminder: text = 'F = Odd        J = Even'
27.1844 	EXP 	letter_reminder: text = 'D = Consonant        K = Vowel'
27.1844 	EXP 	NL_Pair: autoDraw = True
27.1844 	EXP 	number_reminder: autoDraw = True
27.1844 	EXP 	letter_reminder: autoDraw = True
27.2732 	DATA 	Keypress: f
27.3886 	EXP 	New trial (rep=0, index=16): OrderedDict([('pair', '6I'), ('allowed', 'fjdk'), ('correct', 'j'), ('state', 'TopLeft'), ('position', [-0.3, 0.25]), ('num_reminder', 'F = Odd        J = Even'), ('lett_reminder', 'D = Consonant        K = Vowel')])
27.3975 	DATA 	Keypress: j
27.4015 	EXP 	NL_Pair: autoDraw = False
27.4015 	EXP 	number_reminder: autoDraw = False
27.4015 	EXP 	letter_reminder: autoDraw = False
27.4015 	EXP 	NL_Pair: pos = array([-0.3 ,  0.25])
27.4015 	EXP 	NL_Pair: text = '6I'
27.4015 	EXP 	number_reminder: text = 'F = Odd        J = Even'
27.4015 	EXP 	letter_reminder: text = 'D = Consonant        K = Vowel'
27.4015 	EXP 	NL_Pair: autoDraw = True
27.4015 	EXP 	number_reminder: autoDraw = True
27.4015 	EXP 	letter_reminder: autoDraw = True
27.4721 	DATA 	Keypress: f
27.4890 	EXP 	New trial (rep=0, index=17): OrderedDict([('pair', '5U'), ('allowed', 'fjdk'), ('correct', 'f'), ('state', 'TopRight'), ('position', [0.3, 0.25]), ('num_reminder', 'F = Odd        J = Even'), ('lett_reminder', 'D = Consonant        K = Vowel')])
27.5011 	EXP 	NL_Pair: autoDraw = False
27.5011 	EXP 	number_reminder: autoDraw = False
27.5011 	EXP 	letter_reminder: autoDraw = False
27.5011 	EXP 	NL_Pair: pos = array([0.3 , 0.25])
27.5011 	EXP 	NL_Pair: text = '5U'
27.5011 	EXP 	number_reminder: text = 'F = Odd        J = Even'
27.5011 	EXP 	letter_reminder: text = 'D = Consonant        K = Vowel'
27.5011 	EXP 	NL_Pair: autoDraw = True
27.5011 	EXP 	number_reminder: autoDraw = True
27.5011 	EXP 	letter_reminder: autoDraw = True
27.5885 	EXP 	New trial (rep=0, index=18): OrderedDict([('pair', '1M'), ('allowed', 'fjdk'), ('correct', 'd'), ('state', 'BottomRight'), ('position', [0.3, -0.25]), ('num_reminder', 'F = Odd        J = Even'), ('lett_reminder', 'D = Consonant        K = Vowel')])
27.5974 	DATA 	Keypress: j
27.6012 	EXP 	NL_Pair: autoDraw = False
27.6012 	EXP 	number_reminder: autoDraw = False
27.6012 	EXP 	letter_reminder: autoDraw = False
27.6012 	EXP 	NL_Pair: pos = array([ 0.3 , -0.25])
27.6012 	EXP 	NL_Pair: text = '1M'
27.6012 	EXP 	number_reminder: text = 'F = Odd        J = Even'
27.6012 	EXP 	letter_reminder: text = 'D = Consonant        K = Vowel'
27.6012 	EXP 	NL_Pair: autoDraw = True
27.6012 	EXP 	number_reminder: autoDraw = True
27.6012 	EXP 	letter_reminder: autoDraw = True
27.6734 	DATA 	Keypress: f
27.6884 	EXP 	New trial (rep=0, index=19): OrderedDict([('pair', '3M'), ('allowed', 'fjdk'), ('correct', 'd'), ('state', 'BottomLeft'), ('position', [-0.3, -0.25]), ('num_reminder', 'F = Odd        J = Even'), ('lett_reminder', 'D = Consonant        K = Vowel')])
27.7010 	EXP 	NL_Pair: autoDraw = False
27.7010 	EXP 	number_reminder: autoDraw = False
27.7010 	EXP 	letter_reminder: autoDraw = False
27.7010 	EXP 	NL_Pair: pos = array([-0.3 , -0.25])
27.7010 	EXP 	NL_Pair: text = '3M'
27.7010 	EXP 	number_reminder: text = 'F = Odd        J = Even'
27.7010 	EXP 	letter_reminder: text = 'D = Consonant        K = Vowel'
27.7010 	EXP 	NL_Pair: autoDraw = True
27.7010 	EXP 	number_reminder: autoDraw = True
27.7010 	EXP 	letter_reminder: autoDraw = True
27.7723 	EXP 	New trial (rep=0, index=20): OrderedDict([('pair', '3K'), ('allowed', 'fjdk'), ('correct', 'f'), ('state', 'TopLeft'), ('position', [-0.3, 0.25]), ('num_reminder', 'F = Odd        J = Even'), ('lett_reminder', 'D = Consonant        K = Vowel')])
27.7823 	DATA 	Keypress: j
27.8013 	EXP 	NL_Pair: autoDraw = False
27.8013 	EXP 	number_reminder: autoDraw = False
27.8013 	EXP 	letter_reminder: autoDraw = False
27.8013 	EXP 	NL_Pair: pos = array([-0.3 ,  0.25])
27.8013 	EXP 	NL_Pair: text = '3K'
27.8013 	EXP 	number_reminder: text = 'F = Odd        J = Even'
27.8013 	EXP 	letter_reminder: text = 'D = Consonant        K = Vowel'
27.8013 	EXP 	NL_Pair: autoDraw = True
27.8013 	EXP 	number_reminder: autoDraw = True
27.8013 	EXP 	letter_reminder: autoDraw = True
27.8415 	DATA 	Keypress: f
27.8556 	EXP 	New trial (rep=0, index=21): OrderedDict([('pair', '6E'), ('allowed', 'fjdk'), ('correct', 'j'), ('state', 'TopRight'), ('position', [0.3, 0.25]), ('num_reminder', 'F = Odd        J = Even'), ('lett_reminder', 'D = Consonant        K = Vowel')])
27.8679 	EXP 	NL_Pair: autoDraw = False
